date,42401_0055,42401_0059,42401_0622,42603_0032,42603_0046,42603_0052,42603_0055,42603_0059,42603_0622,42603_1069,43205_0677,43206_0677,43218_0677,43233_0677,43801_0677,43802_0677,43803_0677,43804_0677,43811_0677,43813_0677,43814_0677,43815_0677,43817_0677,43818_0677,43819_0677,43820_0677,43823_0677,43824_0677,43826_0677,43829_0677,43830_0677,43831_0677,43843_0677,43860_0677,44201_0032,44201_0052,44201_0055,44201_0059,44201_0622,45109_0677,45201_0677,45202_0677,45203_0677,45204_0677,45207_0677,45208_0677,45220_0677,45801_0677,61103_0032,61103_0051,61103_0052,61103_0055,61103_0059,61103_0622,61103_0676,61103_0677,61103_1069,61104_0032,61104_0051,61104_0052,61104_0055,61104_0059,61104_0622,61104_0676,61104_0677,61104_1069,63301_0052,68105_0032,68105_0059,68105_1052,68108_0032,68108_0059,68108_1052,88101_0032,88101_0059
2008-01-11,0.125,,0.916666666667,,18.7272727273,6.25,11.6208333333,7.41666666667,3.83333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0204166666667,0.0137916666667,0.0241666666667,0.022125,0.018875,,,,,,,,,,4.92916666667,5.34583333333,6.07916666667,5.39583333333,4.75833333333,5.89166666667,4.71666666667,7.03333333333,,181.125,120.583333333,153.570833333,179.283333333,166.716666667,179.508333333,122.2125,110.15,,0.0,,,,,,,,
2008-01-12,0.434782608696,,1.65217391304,,15.3583333333,6.95833333333,7.09166666667,6.5375,4.14583333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203913043478,0.0253913043478,0.0197391304348,0.0304347826087,0.0145217391304,,,,,,,,,,3.95833333333,3.1875,3.98333333333,5.2875,3.97916666667,4.09166666667,5.79583333333,7.025,,224.833333333,176.125,136.483333333,184.441666667,178.8875,178.020833333,177.25,111.129166667,,0.0,,,,,,,,
2008-01-13,0.0833333333333,,0.875,,16.5272727273,4.63636363636,11.65,6.80454545455,10.0227272727,,0.45,0.62,0.0,0.0,0.63,0.03,0.01,0.1,0.25,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0200416666667,0.020125,0.0201666666667,0.02775,0.017375,0.8,0.66,2.1,0.32,0.24,0.09,0.27,0.0,0.0,3.68333333333,2.97916666667,3.56666666667,4.85833333333,3.94166666667,4.63333333333,6.36666666667,2.825,,191.333333333,132.125,95.3333333333,131.083333333,147.7375,175.1875,105.416666667,109.095833333,,0.0,16.1,26.2,,742.0,735.0,,6.3,23.1
2008-01-14,0.125,,1.29166666667,,16.9166666667,5.54166666667,9.17916666667,5.47083333333,4.04166666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0201666666667,0.0245833333333,0.0273333333333,0.0302916666667,0.0105416666667,,,,,,,,,,4.69166666667,4.94583333333,8.31666666667,4.57916666667,2.38333333333,5.5625,3.74583333333,7.02083333333,,149.333333333,106.958333333,135.341666667,203.104166667,192.154166667,175.725,184.995833333,122.225,,0.0,,,,,,,,
2008-01-15,0.0833333333333,,1.29166666667,,26.8083333333,6.79166666667,11.9,7.19583333333,6.11666666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0182083333333,0.0160416666667,0.0192083333333,0.030875,0.01325,,,,,,,,,,5.05416666667,3.60416666667,3.4375,5.49166666667,6.74583333333,6.43333333333,3.825,5.95416666667,,169.166666667,119.583333333,215.7875,127.841666667,193.858333333,133.0125,95.35,124.7,,0.0,,,,,,,,
2008-01-16,0.0833333333333,,0.291666666667,,13.1625,5.29166666667,7.91666666667,5.6375,10.9541666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0205416666667,0.0205,0.0194166666667,0.0280416666667,0.0226666666667,,,,,,,,,,2.6625,5.80416666667,4.33333333333,3.70833333333,5.9625,6.27916666667,7.15,5.8125,,123.458333333,68.5,168.05,145.245833333,193.679166667,91.7708333333,141.1375,132.158333333,,0.0,,,,,,,,
2008-01-17,0.291666666667,,0.708333333333,,11.6833333333,10.0,11.6666666667,7.5,10.7666666667,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232916666667,0.0226666666667,0.0274583333333,0.0323333333333,0.0156666666667,,,,,,,,,,3.77083333333,3.65,6.71666666667,6.23333333333,4.2125,5.08333333333,4.15416666667,3.47083333333,,167.625,164.583333333,127.045833333,92.0166666667,155.708333333,125.833333333,149.1,131.8625,,0.0,,,,,,,,
2008-01-18,0.208333333333,,1.0,,14.4875,7.45833333333,7.725,7.0125,17.6333333333,,,,,,,,,,,,,,,,,,,,,,,,,,0.0232083333333,0.0189166666667,0.0227916666667,0.0290416666667,0.00925,,,,,,,,,,5.525,3.99583333333,4.17083333333,5.87083333333,5.27916666667,5.8125,6.47916666667,4.52916666667,,175.375,147.833333333,162.341666667,214.745833333,180.829166667,141.779166667,118.183333333,117.375,,0.0,,,,,,,,
2008-01-19,0.173913043478,,1.82608695652,,22.2833333333,6.70833333333,12.1125,9.9125,12.175,,,,,,,,,,,,,,,,,,,,,,,,,,0.0220869565217,0.0201739130435,0.0180434782609,0.0347826086957,0.0158695652174,,,,,,,,,,5.075,4.02083333333,4.95416666667,5.01666666667,2.62916666667,5.9625,6.40416666667,7.4625,,111.541666667,121.958333333,238.233333333,117.0,173.879166667,151.958333333,121.3625,103.595833333,,0.0,22.3,11.9,,745.0,752.0,,10.0,2.6
2008-01-20,0.25,,0.416666666667,,12.0818181818,6.59090909091,14.4227272727,7.41818181818,16.5545454545,,,,,,,,,,,,,,,,,,,,,,,,,,0.0242083333333,0.026625,0.0175833333333,0.032125,0.0153333333333,,,,,,,,,,3.20416666667,2.94583333333,7.2625,4.39583333333,4.65833333333,4.23333333333,6.4875,6.3875,,131.916666667,115.541666667,198.0,175.241666667,172.808333333,167.370833333,177.020833333,127.954166667,,0.0,,,,,,,,
