,principal_comp_0,principal_comp_1,principal_comp_2,principal_comp_3,principal_comp_4,principal_comp_5,principal_comp_6,principal_comp_7,principal_comp_8,principal_comp_9,readings_ozone
54,-0.832790374756,0.423441976309,-1.39827883244,-0.46634054184,-0.0689369291067,0.650384247303,0.276020348072,-0.859300196171,1.95108807087,-0.527754366398,0.046
55,-0.824991226196,0.598667562008,-1.42847514153,-0.510757088661,-0.10319762677,0.488762319088,0.44066748023,-0.90200740099,2.41122746468,-1.29951643944,0.044
56,-0.86320990324,0.541260659695,1.93688738346,0.711128413677,-0.740114867687,1.08817660809,1.09747588634,-0.0410607792437,0.228541269898,-0.241366311908,0.04
57,-0.804219841957,1.13406062126,-0.722786545753,-0.567308545113,-0.270329803228,0.293323427439,0.600920498371,-0.568587779999,1.3640332222,-0.98047721386,0.041
58,-0.7993491292,1.28539049625,-0.996757686138,-0.661323964596,-0.177749544382,1.48346757889,0.0158939678222,-0.180579230189,2.34922909737,5.56079244614,0.026
59,-0.867837250233,-1.09214270115,-1.15660202503,-1.41445958614,-0.539023458958,3.87520313263,1.69202852249,0.308809012175,4.48611879349,-1.26988494396,0.025
60,-0.845530569553,-0.522486686707,-0.814839839935,-1.5210262537,-0.241174265742,1.05935239792,0.46049708128,-0.0301627255976,0.285930603743,-1.08839857578,0.041
61,-0.79005241394,1.33642971516,-1.34248077869,-0.660851061344,-0.412831753492,3.37146496773,0.545989334583,1.06850087643,-1.34835481644,-1.76044118404,0.027
62,-0.79180431366,1.25429522991,-0.650980234146,-1.05183410645,-0.826744794846,1.36747801304,-0.890957891941,-0.897094547749,2.70232462883,-1.27787256241,0.039
63,-0.811200857162,1.26320624352,0.195738241076,-0.396489709616,-0.250463247299,0.668780684471,-0.303426891565,-0.50884693861,0.62153595686,-1.35634815693,0.043
64,-0.914589047432,-1.31691920757,0.689546465874,-0.509733319283,0.616127789021,2.30874037743,0.794572412968,0.642893671989,1.05015051365,-0.457572072744,0.028
65,-0.791698515415,1.18725132942,-0.165277540684,-1.2698135376,-0.0174124836922,1.91832613945,2.6246445179,0.395887851715,2.01651382446,-0.399803936481,0.021
66,-0.781942009926,1.31801235676,-0.186220884323,-1.56632137299,-0.313576310873,0.836145222187,-0.647295296192,-0.467857867479,-0.236565291882,-1.42469024658,0.043
67,-0.899981975555,-1.15094745159,0.0350909270346,-1.08493518829,1.25499916077,1.85423588753,-0.373689293861,0.122358344495,0.509733080864,-1.30474936962,0.028
68,-0.795827686787,1.02626633644,-0.602244257927,-0.882868945599,-0.94395083189,2.42906737328,1.59537339211,0.642773807049,1.22528469563,-1.17768979073,0.033
69,-0.810517072678,0.873240232468,-0.436675190926,-0.594671070576,-0.852176368237,1.53220939636,0.0250872243196,0.548871159554,1.0506850481,-0.646216511726,0.027
70,-0.813917577267,0.541329085827,-0.416541010141,-0.812559247017,-1.03746175766,0.673475801945,1.0291904211,-0.0426673442125,0.621168017387,-1.13436818123,0.039
71,-0.819361746311,0.777254462242,-0.781563878059,-0.835764944553,0.0415899530053,0.0231947172433,-0.518278419971,-1.09696006775,1.23210203648,-0.988089561462,0.042
72,-0.887734234333,-1.27364957333,-1.14833319187,-0.507593989372,-0.316929161549,-0.4452688694,1.27584218979,-0.733021855354,-0.385386228561,-0.261279374361,0.02
73,-0.757680237293,1.86667501926,0.221974387765,-2.70067858696,1.82898318768,-0.619575858116,0.898711979389,-0.700941741467,0.025210974738,-0.220041379333,0.027
74,-0.87168264389,-1.11568176746,-0.541751861572,-1.57502710819,0.242435947061,-0.0604796521366,0.754696726799,-0.616826534271,0.527007102966,-0.468513280153,0.023
75,-0.884874284267,-1.07124614716,0.996480226517,-1.52666258812,0.476276218891,-0.217165067792,-0.406378597021,-0.996856272221,0.974628388882,-0.663932740688,0.025
76,-0.794740319252,1.31205487251,0.448593050241,-1.136500597,-0.29695725441,0.419540822506,-0.163272067904,-0.857091486454,1.35216331482,-0.745091021061,0.046
77,-0.803037643433,1.45890235901,-0.507824480534,0.0109071638435,-0.567966043949,1.8980396986,1.46957612038,-0.105096772313,1.77827489376,-0.790269434452,0.036
78,-0.882638514042,-1.15836346149,-0.856871008873,-1.71126484871,1.23265767097,1.18854534626,0.915203332901,-0.0919422358274,1.18865418434,-0.230689361691,0.042
79,-0.743107914925,2.79283761978,-1.07824337482,-0.429407447577,-0.507402837276,0.570005655289,0.327974647284,-0.554726958275,1.16701257229,-0.0480854548514,0.022
80,-0.71587908268,2.85087704659,-1.07250344753,-1.47071397305,-0.770900189877,1.44543349743,1.60102474689,0.265808999538,0.867497324944,-0.213399291039,0.032
81,-0.735994458199,2.77204680443,-0.798373043537,-0.873928487301,-0.654852509499,0.895220577717,0.0501834414899,-0.255521416664,0.516744852066,-0.57646894455,0.04
82,-0.754303097725,2.68530392647,-0.216008275747,-0.866397559643,0.444325327873,0.686881482601,-0.650999963284,-0.0961255207658,0.255450934172,-0.877156555653,0.042
83,-0.752580225468,2.61822605133,-0.261422872543,-0.162168934941,-0.542818367481,1.41316902637,1.52749037743,1.33078980446,-1.1877374649,-0.830262839794,0.036
84,-0.762136101723,2.52855968475,0.576272964478,-0.830107867718,0.381727665663,0.76876270771,-0.241901442409,0.915927648544,0.653469979763,-0.513301372528,0.052
85,-0.784952938557,2.4541490078,0.766801536083,-0.101480737329,0.885452449322,1.10008263588,0.313233703375,0.7923874259,2.22903513908,-1.62647306919,0.041
86,-0.886885821819,-1.21183884144,-1.33624327183,-1.0349407196,0.375274717808,0.0661080628633,-0.412958621979,0.92899698019,2.13767647743,-0.446461886168,0.041
87,-0.90576672554,-1.33554244041,0.34358176589,0.168427124619,-0.866087377071,1.19056427479,0.90249478817,2.40727782249,-0.0891553908587,-0.762560546398,0.04
88,-0.903741002083,-1.20627677441,0.600067198277,-0.754719853401,0.756971001625,0.280040949583,-0.240672171116,2.17347669601,2.38485908508,0.0596822425723,0.041
89,-0.817544698715,1.05859136581,-0.044053889811,0.0613537207246,-0.901893138885,-0.0575397834182,-1.18563950062,2.12058448792,2.35765218735,-0.0928081125021,0.025
90,-0.810675859451,1.13551461697,1.41904389858,-0.708836495876,-0.49784758687,0.172380313277,-0.768701434135,2.69062805176,2.40262699127,-0.117576546967,0.048
91,-0.818854749203,1.19323503971,0.357139766216,-0.666912317276,1.31379318237,0.719862282276,0.482839047909,3.26767873764,2.33342790604,0.00630987202749,0.034
92,-0.813377201557,0.923577785492,0.0862884148955,-0.672556221485,-0.284722357988,0.0909149423242,-0.850136697292,2.67593646049,2.25480747223,-0.139502853155,0.042
93,-0.828344166279,0.34221252799,-1.33194673061,-0.484597057104,-0.475714892149,0.0439927391708,-0.888058841228,2.67289686203,2.18460083008,-0.160206437111,0.026
94,-0.782803416252,1.58521342278,0.69458681345,-1.66412365437,0.905306696892,0.467473804951,-0.0107232313603,3.08781981468,2.12036013603,-0.0654062181711,0.033
95,-0.899029314518,-1.21256113052,0.787303447723,-0.44309052825,-0.418022453785,0.569101631641,-0.384850889444,2.89303779602,2.09185624123,-0.240567103028,0.039
96,-0.887455999851,-1.26667714119,-0.862485945225,-0.83554649353,0.0755865499377,0.612420916557,-0.00718926778063,3.0936653614,2.01774215698,-0.183114588261,0.039
97,-0.809290409088,1.03635346889,-0.128745213151,-1.61183226109,1.74183678627,-0.419777959585,-1.53198432922,2.38276982307,1.88007760048,-0.174332976341,0.032
98,-0.781511247158,1.62780189514,0.135903134942,-1.92864918709,1.69186604023,-0.135799452662,-1.07438409328,2.58190178871,1.80391168594,-0.156810745597,0.038
99,-0.89205622673,-1.27207756042,-0.364043682814,-0.64808344841,-0.121510401368,0.558393061161,-0.459913551807,2.84229803085,0.725600898266,-0.194587826729,0.025
100,-0.804033517838,0.857478380203,0.0619124807417,-0.770618021488,-1.04505157471,0.258404165506,-0.0486582964659,2.87466859818,0.772026062012,-0.194264099002,0.024
101,-0.790422081947,0.888147354126,-0.829584181309,-1.70596122742,0.00417345669121,0.357965767384,-0.57864522934,2.86013746262,1.61889874935,-0.260816156864,0.04
102,-0.804079592228,1.21589314938,0.0782888308167,-1.76294124126,2.21275925636,0.201563373208,-0.709392011166,2.80678868294,1.54161930084,-0.224858984351,0.048
103,-0.799232423306,1.18389046192,-1.48833596706,-0.595651805401,0.248592957854,1.71790039539,1.38175320625,2.54685544968,1.17033219337,-0.088819116354,0.044
104,-0.824679911137,1.05024087429,0.624279856682,-0.553383111954,0.776782333851,1.76557695866,1.0807248354,1.16504883766,0.784373104572,-0.0173431504518,0.033
105,-0.81959015131,1.00262796879,0.896279454231,-0.987529218197,0.478833734989,1.13470447063,-0.159055575728,-0.613943397999,0.378716289997,0.0287841502577,0.039
106,-0.800969183445,1.13110721111,-0.611459374428,-1.38225066662,1.06474900246,1.98203396797,1.60887467861,0.315333068371,0.346672922373,0.151390731335,0.068
107,-0.911203980446,-0.902006268501,-0.897550344467,0.898869991302,-0.00630289781839,1.87667286396,0.721940517426,-0.0450159907341,0.310288220644,-0.0708707347512,0.036
108,-0.870460510254,-0.572601675987,-0.203703135252,-0.641194939613,-0.344738572836,0.964447498322,-0.679589748383,-0.555239677429,0.255094408989,-0.139895439148,0.018
109,-0.858512580395,-0.989956080914,-0.753894388676,-1.59672546387,-0.831750154495,0.875625967979,-0.674940228462,-0.55114620924,0.188654825091,-0.137369409204,0.033
110,-0.895826041698,-1.12749791145,0.539220511913,-0.158218413591,-1.10758376122,2.06619477272,0.771341741085,0.040389996022,0.132672950625,-0.168185666203,0.033
111,-0.816146433353,1.13998293877,1.17462563515,-0.431632548571,-0.325039327145,2.8266017437,2.10984706879,0.62993490696,0.0358986072242,-0.0584281794727,0.037
112,-0.887417495251,-0.715446054935,0.49207007885,-0.16187107563,-0.701481342316,1.27729821205,0.115455046296,-0.636636316776,0.677525043488,1.59080636501,0.036
113,-0.877064168453,-1.0323652029,-1.54982304573,-0.916815519333,-0.520463824272,0.480208218098,-0.886588156223,-1.81018137932,4.37960624695,2.66836953163,0.031
114,-0.8876542449,-1.0007776022,0.765616953373,-0.350182145834,-0.815588653088,0.997671961784,1.66354525089,-0.0245215948671,-0.517460823059,-0.442593097687,0.014
115,-0.879445016384,-1.24983143806,0.402398496866,-1.21453559399,-1.30543684959,0.20839291811,-0.394878745079,-1.45500731468,2.41636824608,-0.13012380898,0.029
116,-0.776031732559,1.65853250027,-0.47628313303,-0.876558721066,-0.770767271519,1.28687429428,1.21362793446,-0.277012437582,0.99981802702,1.94663619995,0.054
117,-0.917891860008,-1.24756455421,0.00776352128014,0.318847507238,0.00859331805259,0.454413592815,-0.0774028897285,-0.891709983349,0.142913281918,0.0226825214922,0.044
118,-0.907557189465,-1.27883076668,-0.117762170732,-0.117805212736,-0.306825816631,0.403601646423,0.78930747509,-0.976126670837,1.41825187206,-0.000569652300328,0.021
119,-0.796802818775,1.15084838867,-0.171161308885,-1.36331498623,-0.713626921177,1.84886908531,-1.20228111744,-1.76309967041,4.97034883499,-2.53141212463,0.028
120,-0.873544096947,-0.954910695553,-0.0893519297242,-2.08649301529,1.41916978359,0.358405649662,0.307043403387,-1.22037923336,2.19104886055,-0.466880917549,0.04
121,-0.875520944595,-0.539417862892,-0.00368225085549,-0.980255901814,0.806931614876,-0.289840847254,-0.302569419146,-1.59485304356,1.30719506741,2.77702093124,0.042
122,-0.904110074043,-1.22678852081,-0.45180362463,-0.326272755861,-0.368351519108,0.456581622362,-0.474237859249,-2.06741786003,3.14718794823,-0.947107195854,0.044
123,-0.845282137394,0.102287888527,-0.858945906162,-0.813229560852,0.536407351494,0.999124705791,2.16247701645,-0.526719093323,1.1265963316,0.303625285625,0.034
124,-0.882027864456,-1.20526599884,-1.0754506588,-0.850107312202,-0.570699870586,1.26057362556,1.41779768467,-0.789560437202,1.35569262505,-0.866606771946,0.04
125,-0.804660439491,1.55891108513,0.584643244743,-0.943256139755,0.99489480257,1.06482648849,0.546276450157,-0.951657235622,2.15080690384,1.62161743641,0.026
126,-0.798846542835,0.909030616283,-0.653756558895,-1.49274706841,-0.111636519432,0.935894310474,0.672301828861,-1.03229105473,2.20893502235,2.42460417747,0.025
127,-0.789991915226,0.984278738499,-1.37373661995,-1.36438703537,-0.836852014065,0.918539524078,-0.599768817425,-1.6768450737,3.03315901756,2.10585308075,0.039
128,-0.825733721256,1.15890681744,0.9078155756,0.204751178622,-0.932048141956,1.52553522587,0.687552154064,-0.995177268982,2.00494766235,3.97844362259,0.021
129,-0.817643880844,0.840278148651,1.08563196659,-0.734887182713,-1.07671773434,2.01994490623,1.71474397182,-1.03848600388,3.80752754211,3.7193672657,0.045
130,-0.816674232483,0.904701650143,-1.08574485779,-0.507067024708,-0.037440225482,0.364850252867,0.607872605324,-1.11656868458,1.13985335827,1.50207853317,0.02
131,-0.802920520306,0.715654551983,-0.394936352968,-1.68473756313,-0.248730733991,0.314005345106,0.742889046669,-1.08477842808,0.693558335304,0.461652249098,0.057
132,-0.923466920853,-1.24260413647,0.888069629669,-1.9938877821,4.7757101059,-0.189106702805,0.531936049461,-1.74433994293,1.88620817661,-1.31621515751,0.023
133,-0.813493490219,0.808512032032,0.0459382161498,-0.960943043232,-1.02192735672,1.7739918232,0.356812238693,-0.728039681911,1.91326677799,0.165104359388,0.019
134,-0.769894003868,1.18440437317,-1.33633124828,-1.51909446716,-1.08229935169,0.419996827841,2.02322459221,-0.68426835537,0.381119728088,-0.0650721043348,0.041
135,-0.838444530964,1.39550542831,2.27478075027,0.570330440998,-0.690679013729,0.758053898811,-0.405248641968,-1.59349572659,1.39847898483,0.0555902943015,0.031
136,-0.886632919312,-1.30102705956,-0.595081686974,-1.05746591091,-0.274225354195,0.347702473402,0.603523790836,-0.763176381588,1.12714636326,0.481951594353,0.028
137,-0.880643129349,-1.00126028061,0.102066010237,-1.59630525112,0.705567717552,1.02243208885,1.49334037304,-0.2786693573,1.44397759438,-0.616006076336,0.029
138,-0.771121799946,1.88742983341,-0.111054889858,-1.08653903008,-0.231098309159,0.530024588108,0.348001718521,-0.575122416019,2.15637135506,0.48530882597,0.021
139,-0.789644956589,1.3848156929,0.750386059284,-2.142182827,1.21490740776,-0.584028720856,-0.211175665259,-0.887586414814,1.42933630943,-0.923114776611,0.034
140,-0.796390891075,1.35813808441,-0.154592260718,-0.799080848694,-0.254691898823,0.923445880413,0.150895342231,-0.881193637848,3.00285744667,-3.0391933918,0.035
141,-0.822139799595,0.774251878262,0.137789845467,-0.278701722622,-0.848882853985,0.323501467705,0.686392188072,-0.105259172618,0.757878482342,-0.513292074203,0.037
142,-0.828341305256,1.25199699402,2.28388285637,-1.23076426983,2.05502271652,0.75602209568,0.774693667889,0.0328659936786,0.0884539410472,-0.495595574379,0.049
143,-0.80844771862,1.31476140022,-0.935837745667,-0.731126606464,0.796985149384,0.565809905529,-0.342981100082,-1.40367257595,3.15158581734,-2.65170717239,0.025
144,-0.814186990261,0.599223196507,-0.0976589024067,-1.21601140499,-0.407932549715,0.452208161354,0.487922906876,-0.783677637577,1.46148049831,-0.662324965,0.024
145,-0.859911799431,-1.01327466965,-1.21289181709,-1.1474288702,-1.14439344406,0.109812512994,0.915177106857,-0.880470991135,1.52855086327,-1.61682188511,0.03
146,-0.859583199024,-0.657309293747,-0.781651973724,-1.11720407009,-0.373685836792,0.00803635735065,0.0551638640463,-0.484148681164,0.613376259804,0.239504411817,0.031
147,-0.881988763809,-1.27488732338,-0.594859421253,-1.24186909199,0.075708553195,-0.219590350986,0.840880870819,-0.144853383303,0.151449248195,0.307044178247,0.018
148,-0.755568385124,1.79543352127,-0.516402184963,-1.19653534889,-1.34455442429,0.226078003645,1.38331711292,-0.0213817171752,-0.0539681650698,0.16500172019,0.021
149,-0.85898911953,-0.953225255013,-0.143945142627,-1.67663455009,0.0447270721197,0.899854838848,3.50369405746,0.470994651318,0.0125711308792,-0.183127731085,0.045
150,-0.881067454815,-0.385148942471,0.993603050709,-0.496504515409,1.00605332851,0.300862163305,1.32376468182,-0.506170094013,-0.520495176315,-0.548680782318,0.037
151,-0.92383313179,-1.35088002682,2.14260292053,0.271117210388,-0.564807713032,0.461371570826,1.70293796062,-0.612758278847,0.283222526312,-0.80680167675,0.032
152,-0.888953864574,-1.28178036213,0.030229922384,-0.838453888893,-0.196162953973,0.297324210405,2.07074642181,-0.156319633126,-0.179517894983,-0.25621047616,0.039
153,-0.836435079575,0.589490354061,0.929494738579,-0.749788343906,0.809421479702,0.202169284225,2.05935144424,-0.163552522659,-0.210425257683,-0.221041426063,0.02
154,-0.790968716145,1.09895336628,0.0280140880495,-1.06166708469,-1.11254811287,-0.628890395164,0.146381884813,-1.14010870457,0.474149614573,0.0918208733201,0.03
155,-0.882120072842,-1.18931651115,-0.362592488527,-0.596621751785,-1.04969453812,0.116486251354,1.03904175758,-0.919996380806,0.615384161472,-1.26715040207,0.017
156,-0.861368656158,-0.902600467205,0.346863776445,-1.47870707512,-0.495472550392,0.680685937405,2.52102017403,-0.113010145724,-0.0784777253866,-0.368558704853,0.037
157,-0.864256680012,-0.476937800646,-0.249608367682,-1.09259819984,0.590247988701,0.0299126300961,0.735009670258,-0.751439750195,0.726199090481,1.78569746017,0.051
158,-0.907827854156,-1.27489697933,-0.342830985785,0.192498415709,-0.190580621362,-0.324546784163,1.26467192173,-0.515915572643,-0.262738257647,-0.274979919195,0.042
159,-0.806329011917,1.160161376,-0.335888594389,-0.402412563562,-0.125086173415,0.474428743124,1.78552150726,0.14885084331,-0.154907733202,0.0366740189493,0.028
160,-0.773318767548,1.14709627628,-1.87560796738,-1.2822650671,-0.808068394661,-0.0685913860798,1.20602786541,0.639889836311,1.56831002235,-0.694054603577,0.013
161,-0.761011481285,1.07813942432,-1.30457818508,-2.06360030174,-0.678532779217,-0.827351808548,1.45792901516,2.11721682549,0.236250296235,-0.401057094336,0.043
162,-0.808221280575,0.96841853857,-0.59540694952,-0.442447632551,-0.0398067906499,0.350438803434,1.01674687862,3.53791069984,-0.0140490150079,-1.0111399889,0.035
163,-0.804774522781,0.888357520103,-0.507772862911,-0.70150077343,-0.368181347847,-0.952876806259,0.116886675358,2.58842372894,1.17376685143,-1.19173705578,0.015
164,-0.857797443867,-0.983686387539,-0.0626690015197,-1.4413574934,-0.954638242722,-0.0222557336092,-0.00915816612542,3.17356705666,0.993196070194,0.434563398361,0.04
165,-0.796780824661,1.29424166679,-0.401563376188,-0.522109627724,-0.11831381917,0.0446464456618,0.573172271252,3.04843497276,1.43986165524,2.20303297043,0.037
166,-0.781088113785,1.34625732899,-1.13678026199,-1.10644054413,0.229927316308,-1.19726753235,0.069614470005,2.75334358215,0.316700279713,-0.556919336319,0.045
167,-0.914506912231,-1.33974540234,0.497024357319,0.100888125598,-0.20122654736,-0.484939783812,0.0671428889036,2.60334134102,1.02027344704,-0.587655842304,0.031
