,principal_comp_0,principal_comp_1,principal_comp_2,principal_comp_3,principal_comp_4,principal_comp_5,principal_comp_6,principal_comp_7,principal_comp_8,principal_comp_9,target_t+3,target_t+0
19,-0.818341076374,1.11220705509,-1.0882652998,0.276094436646,-0.283031731844,0.790165185928,0.224354952574,-0.577801823616,-1.37383759022,-0.748163044453,0.037,0.056
20,-0.795713722706,1.49505567551,-0.566058278084,-0.603840053082,-0.000797674234491,1.12235784531,-0.838128566742,-0.854130864143,-1.43279588223,1.66899621487,0.025,0.042
21,-0.895452201366,-1.27644228935,-0.676677703857,-0.901471376419,0.623526930809,1.12839114666,0.54757809639,-0.645387887955,-1.42013168335,-0.37798923254,0.039,0.043
22,-0.862476825714,-0.589686453342,-0.94115793705,-0.609857201576,-0.677228927612,2.20044851303,0.449417352676,-0.333112418652,-0.649267971516,-0.267699331045,0.037,0.037
23,-0.786180078983,1.2873493433,-0.0932212993503,-1.43422031403,-0.0326007902622,-0.480297476053,-0.188205569983,-1.1884855032,-0.760010778904,-0.214920297265,0.044,0.025
24,-0.793393075466,1.55091869831,-0.108042091131,-0.524418890476,-0.154446855187,0.363279849291,0.600127100945,-0.554584860802,-0.827421724796,-0.132916778326,0.038,0.039
25,-0.887922883034,-1.01707875729,0.482288897038,-2.35278844833,3.10375285149,-0.203698918223,-0.238758221269,-0.74846047163,-0.477245897055,-0.650997161865,0.033,0.037
26,-0.821712553501,1.07107377052,0.411760181189,-0.891189277172,1.26894462109,-0.258315205574,0.162987843156,-0.812009096146,1.12701511383,-0.41361361742,0.036,0.044
27,-0.81750535965,0.872272849083,0.0148475011811,-1.58984291553,1.61460888386,0.359828174114,-0.556748628616,-0.633570551872,1.10748767853,-1.41565155983,0.038,0.038
28,-0.882109940052,-1.25670778751,-0.812176167965,-0.99336129427,-0.313803553581,1.59769046307,0.763933777809,0.577478528023,-1.16340947151,-1.10937833786,0.034,0.033
29,-0.856168568134,-0.273583114147,-0.376007765532,-0.373188912868,-0.838362812996,0.0527918636799,0.199955612421,-0.514978170395,0.396827220917,-0.665098190308,0.036,0.036
30,-0.821159899235,0.868495762348,0.119124598801,-0.607398986816,0.00114111439325,0.450767070055,0.369581997395,-0.330019652843,1.09228861332,-0.299248129129,0.027,0.038
31,-0.800169050694,1.70690453053,1.30274045467,-0.792565345764,0.394343733788,1.91810786724,-0.883356690407,-0.125988900661,0.302039593458,-1.20316123962,0.026,0.034
32,-0.810342371464,1.45497047901,1.27430450916,-0.27088072896,-0.23736153543,0.791126251221,0.323461085558,-0.368539780378,0.426281392574,-0.563676357269,0.042,0.036
33,-0.797048091888,1.10362672806,-0.211652323604,-1.23124504089,-0.268786460161,0.79205340147,-0.60959815979,-0.436176747084,-0.258666932583,0.551561415195,0.038,0.027
34,-0.814448475838,1.10000300407,0.442129284143,-0.73862606287,-0.898351967335,1.80840110779,-0.126661404967,-0.803275465965,3.00531339645,0.86045897007,0.05,0.026
35,-0.852614343166,0.271796882153,0.295005440712,-0.0228038709611,-0.591106057167,2.17577052116,-0.907367825508,0.212992936373,-1.44761788845,-0.899426162243,0.025,0.042
36,-0.824595749378,0.884303689003,0.354416042566,-0.31716376543,-0.443448543549,1.969150424,-0.0582321733236,0.296718746424,-0.797582924366,-1.28882467747,0.047,0.038
37,-0.81789124012,1.14277076721,-0.314900994301,-0.240638360381,0.339202672243,2.15853285789,0.107327543199,0.846461713314,-0.545293390751,-1.07497513294,0.036,0.05
38,-0.802599847317,1.28354501724,1.27753448486,-0.906522929668,-0.265731722116,0.318078964949,-0.294974178076,0.406925022602,0.408986330032,-0.221737354994,0.064,0.025
39,-0.841336905956,1.14265108109,1.44015729427,0.162387803197,0.248513638973,1.28322970867,-0.176124483347,0.68419188261,2.09428668022,0.1467384547,0.024,0.047
40,-0.806993186474,1.21861755848,0.30780673027,-0.713877558708,0.053017437458,0.161814123392,-1.03137052059,0.688878178596,-0.552576124668,-1.316147089,0.038,0.036
41,-0.840736567974,0.975743949413,-0.0633075088263,0.508486747742,0.728965044022,0.93201893568,1.86259579659,1.20385158062,0.975677728653,-1.00807058811,0.041,0.064
42,-0.802197039127,0.603406608105,-0.564860284328,-2.54289364815,1.6172593832,0.151884749532,1.36778557301,0.990746736526,1.38020348549,0.397372215986,0.046,0.024
43,-0.824812471867,0.291885733604,-1.41142225266,-0.719052135944,-0.537276089191,0.250956267118,0.358296364546,0.351852536201,1.27829194069,-0.230456903577,0.033,0.038
44,-0.869304537773,-0.710913717747,-0.793278157711,-1.54275536537,1.52813887596,-0.987460434437,-0.263562738895,-0.300464421511,1.01505231857,-0.231245517731,0.027,0.041
45,-0.830400884151,0.244013160467,-1.58438742161,-1.02576959133,0.755773127079,0.920727193356,1.7553126812,0.802475810051,0.188394546509,-0.802317798138,0.027,0.046
46,-0.829530477524,0.537253081799,0.128884598613,-0.917376458645,0.0261882375926,-0.142471730709,-0.566903233528,-0.318960279226,1.86908876896,-1.17229044437,0.055,0.033
47,-0.788943648338,1.42264282703,0.316411107779,-1.35539865494,0.300468176603,-0.626766622066,0.45843783021,0.259446918964,0.718808174133,-0.303981035948,0.049,0.027
48,-0.825351715088,0.810975670815,1.99083542824,-1.32715833187,1.0679666996,1.03973066807,1.67620778084,1.57162880898,-0.0120513513684,-0.835694789886,0.023,0.027
49,-0.845370948315,1.30270373821,1.72899627686,1.08167898655,-0.364149898291,0.594442844391,-0.064988553524,-0.0212160050869,0.504319608212,-0.631100296974,0.032,0.055
50,-0.845865786076,0.867290258408,1.24703192711,0.408476680517,-0.0620463714004,1.53251707554,1.16640353203,0.315987497568,-0.930032551289,-0.839228034019,0.031,0.049
51,-0.814108967781,1.03503119946,1.23263096809,-0.821978032589,-0.689262270927,0.562240839005,-0.643519639969,-1.67972254753,1.83574080467,-1.67693603039,0.047,0.023
52,-0.798029184341,1.2495174408,-0.152168571949,-0.586765050888,-0.766901612282,0.0551216416061,1.07974922657,-0.866201102734,0.329129219055,-0.227519974113,0.046,0.032
53,-0.776873707771,1.32523322105,-1.60696148872,-1.26869916916,-0.427005946636,0.440407603979,1.16036844254,-0.828639686108,1.80220901966,-0.948230028152,0.044,0.031
54,-0.832869529724,0.423694550991,-1.39812374115,-0.466144531965,-0.0679418742657,0.650301516056,0.275883823633,-0.859334528446,1.95088231564,-0.528443336487,0.04,0.047
55,-0.825062990189,0.598922252655,-1.42829680443,-0.510564386845,-0.102211646736,0.488682866096,0.440435528755,-0.902072906494,2.41085791588,-1.30051779747,0.041,0.046
56,-0.863214850426,0.541357398033,1.936876297,0.710673034191,-0.741928040981,1.08817839622,1.09692811966,-0.0411503985524,0.228251501918,-0.240768417716,0.026,0.044
57,-0.804244160652,1.1342625618,-0.722654044628,-0.567249059677,-0.269966185093,0.2932703197,0.60058170557,-0.568642795086,1.36368644238,-0.98075991869,0.025,0.04
58,-0.799353718758,1.28556644917,-0.996749639511,-0.661192834377,-0.177031606436,1.48335683346,0.0160675309598,-0.180562034249,2.3501970768,5.56118822098,0.041,0.041
59,-0.868003726006,-1.09186184406,-1.15706861019,-1.41427230835,-0.538138329983,3.87494850159,1.69180774689,0.308580607176,4.48591899872,-1.27216231823,0.027,0.026
60,-0.845649123192,-0.522255182266,-0.815097033978,-1.52085936069,-0.240587219596,1.05925226212,0.460342347622,-0.0301906615496,0.285698145628,-1.08861362934,0.039,0.025
61,-0.790076136589,1.33665239811,-1.34250640869,-0.66071408987,-0.411903977394,3.3712451458,0.545826256275,1.06844651699,-1.34869110584,-1.75986611843,0.043,0.041
62,-0.79181098938,1.25446677208,-0.651368737221,-1.05176842213,-0.826392889023,1.36740100384,-0.891450643539,-0.897231161594,2.70160865784,-1.2777774334,0.028,0.027
63,-0.81119787693,1.26335883141,0.19592089951,-0.396595180035,-0.25085234642,0.668746054173,-0.303900390863,-0.508918762207,0.620922267437,-1.3556882143,0.021,0.039
64,-0.914733052254,-1.31670951843,0.689993858337,-0.509853541851,0.615512907505,2.30860853195,0.794489741325,0.64280885458,1.05020654202,-0.459044069052,0.043,0.043
65,-0.791717469692,1.18744075298,-0.164986625314,-1.26985645294,-0.0175522975624,1.91815626621,2.62426114082,0.395774185658,2.01650595665,-0.400860399008,0.028,0.028
66,-0.781937360764,1.31816005707,-0.186312898993,-1.56630289555,-0.313616424799,0.836078941822,-0.647722780704,-0.467886954546,-0.23717802763,-1.42374372482,0.033,0.021
67,-0.900132358074,-1.15070831776,0.0358974598348,-1.08490252495,1.25492167473,1.85409975052,-0.373753458261,0.122309684753,0.509452223778,-1.30528569221,0.027,0.043
68,-0.795854747295,1.02645933628,-0.602636754513,-0.882850587368,-0.943671226501,2.42891025543,1.59497439861,0.642636954784,1.22499227524,-1.17792093754,0.039,0.028
69,-0.810538649559,0.873408079147,-0.437083601952,-0.594652056694,-0.851957559586,1.53212821484,0.0248361285776,0.548776388168,1.0505386591,-0.647292971611,0.042,0.033
70,-0.813963294029,0.541513025761,-0.417074561119,-0.812536180019,-1.03729879856,0.673424482346,1.02882146835,-0.0427323542535,0.620863258839,-1.13457095623,0.02,0.027
71,-0.819405972958,0.777462542057,-0.781341612339,-0.835655450821,0.0420524068177,0.0231577716768,-0.518573403358,-1.09698450565,1.23161160946,-0.987828671932,0.027,0.039
72,-0.88790422678,-1.27337348461,-1.14856362343,-0.507386207581,-0.316043823957,-0.445291489363,1.27588772774,-0.73294454813,-0.385300993919,-0.261524230242,0.023,0.042
73,-0.757655024529,1.86682796478,0.223396643996,-2.70067834854,1.8284881115,-0.619663536549,0.898385763168,-0.700881361961,0.0250914469361,-0.219894528389,0.025,0.02
74,-0.87183368206,-1.11544013023,-0.541724383831,-1.57487440109,0.242811217904,-0.060533311218,0.754608988762,-0.616803467274,0.526943325996,-0.46897020936,0.046,0.027
75,-0.884990990162,-1.07108032703,0.996697127819,-1.52676272392,0.475379645824,-0.217162281275,-0.406696349382,-0.996876716614,0.974257469177,-0.664008677006,0.036,0.023
76,-0.794725179672,1.31218004227,0.448618113995,-1.13661193848,-0.297546833754,0.419510513544,-0.163766250014,-0.857151985168,1.35170328617,-0.745154440403,0.042,0.025
77,-0.803041100502,1.45909488201,-0.507749855518,0.0108652710915,-0.56780141592,1.8979152441,1.46922409534,-0.105197906494,1.77807497978,-0.791193068027,0.022,0.046
78,-0.882808148861,-1.15808272362,-0.856165707111,-1.7110568285,1.23329722881,1.18838977814,0.915267407894,-0.091946028173,1.18876492977,-0.231792315841,0.032,0.036
79,-0.743036627769,2.79300379753,-1.07810306549,-0.429338425398,-0.506813764572,0.569934368134,0.327648580074,-0.55475372076,1.16683316231,-0.0483178123832,0.04,0.042
80,-0.715805530548,2.85103559494,-1.07266616821,-1.47062575817,-0.770337402821,1.44528853893,1.60062599182,0.265750408173,0.867410421371,-0.213642120361,0.042,0.022
81,-0.735917031765,2.77219176292,-0.79841029644,-0.873889923096,-0.654487133026,0.895140528679,0.0497608929873,-0.255565911531,0.516374230385,-0.576012611389,0.036,0.032
82,-0.754227995872,2.68544435501,-0.215251997113,-0.866440296173,0.444197744131,0.686807572842,-0.651432335377,-0.0961764603853,0.25494492054,-0.876300930977,0.052,0.04
83,-0.75250929594,2.6183719635,-0.261211156845,-0.16227068007,-0.542933166027,1.41306614876,1.52709496021,1.33072555065,-1.18789720535,-0.829632997513,0.041,0.042
84,-0.762052953243,2.52866315842,0.576988458633,-0.830285310745,0.380949556828,0.768703043461,-0.2423748523,0.915815293789,0.653169035912,-0.513286232948,0.041,0.036
85,-0.784886479378,2.45428586006,0.768096625805,-0.101740933955,0.884442329407,1.10000252724,0.312594473362,0.79217684269,2.22840452194,-1.62649548054,0.04,0.052
86,-0.887060284615,-1.2115496397,-1.33607292175,-1.03466403484,0.376319587231,0.0660570263863,-0.413016617298,0.928864300251,2.13750171661,-0.446758121252,0.041,0.041
87,-0.905909597874,-1.33533501625,0.343099504709,0.168331325054,-0.866435408592,1.19053542614,0.902268826962,2.40710449219,-0.0892383977771,-0.762495458126,0.025,0.041
88,-0.903876066208,-1.20607697964,0.600573837757,-0.754780709743,0.756415903568,0.280020445585,-0.240805894136,2.17327713966,2.38497495651,0.0579016767442,0.048,0.04
89,-0.817544102669,1.0587310791,-0.0443786904216,0.0613006688654,-0.902017533779,-0.0574962198734,-1.18599295616,2.12034845352,2.35749602318,-0.0939114540815,0.034,0.041
90,-0.810646295547,1.13558804989,1.41896426678,-0.709113836288,-0.499220609665,0.172417476773,-0.769278109074,2.6903398037,2.40240931511,-0.118448927999,0.042,0.025
91,-0.818865358829,1.19340980053,0.358420103788,-0.667017757893,1.31324124336,0.719778954983,0.482572883368,3.26742625237,2.33357071877,0.00472353026271,0.026,0.048
92,-0.813387870789,0.923723459244,0.0863009691238,-0.672595322132,-0.284966677427,0.0909213125706,-0.850488007069,2.67568659782,2.25469875336,-0.140527427197,0.033,0.034
93,-0.828415036201,0.342436790466,-1.33216381073,-0.484382808208,-0.474726885557,0.0439794249833,-0.88817024231,2.67267751694,2.18461537361,-0.161501526833,0.039,0.042
94,-0.782776355743,1.58533740044,0.695447742939,-1.66424763203,0.904470860958,0.467410266399,-0.0111511601135,3.08756732941,2.12033104897,-0.0664005354047,0.039,0.026
95,-0.899152398109,-1.21239042282,0.787017464638,-0.443209856749,-0.418720602989,0.569112837315,-0.385138839483,2.89276909828,2.09179759026,-0.241618648171,0.032,0.033
96,-0.887619554996,-1.26641821861,-0.8625177145,-0.835361778736,0.0762603208423,0.612364709377,-0.00720633286983,3.09343886375,2.01790189743,-0.184593603015,0.038,0.039
97,-0.809313058853,1.03653407097,-0.127419188619,-1.61176693439,1.74174618721,-0.419813245535,-1.53218960762,2.38258361816,1.87995636463,-0.175022631884,0.025,0.039
98,-0.781495273113,1.62795543671,0.137245133519,-1.92864108086,1.69150578976,-0.135856583714,-1.07469069958,2.58170223236,1.80378937721,-0.157389700413,0.024,0.032
99,-0.892208635807,-1.2718449831,-0.364181876183,-0.647990882397,-0.121247172356,0.558366954327,-0.460025668144,2.8420996666,0.725549340248,-0.19439265132,0.04,0.038
100,-0.804046392441,0.857620060444,0.0613942369819,-0.770666718483,-1.0452889204,0.258408725262,-0.0490945726633,2.87444043159,0.771847963333,-0.193795457482,0.048,0.025
101,-0.790455162525,0.888335466385,-0.829545676708,-1.70579850674,0.00469232536852,0.357906788588,-0.578893065453,2.85992121696,1.61882758141,-0.261384874582,0.044,0.024
102,-0.804096281528,1.21607804298,0.0800027325749,-1.76292419434,2.21245408058,0.201473653316,-0.709615111351,2.80659532547,1.54155755043,-0.225359305739,0.033,0.04
103,-0.79927444458,1.18414020538,-1.48785007,-0.595471680164,0.249598369002,1.71773767471,1.38168334961,2.54669928551,1.17055821419,-0.0898402705789,0.039,0.048
104,-0.824691534042,1.0504026413,0.625179946423,-0.553559422493,0.776032984257,1.7654504776,1.08044159412,1.16494131088,0.784386098385,-0.0177510138601,0.068,0.044
105,-0.819588541985,1.00275206566,0.896826446056,-0.987711131573,0.477908551693,1.13463258743,-0.159387871623,-0.613955438137,0.378498464823,0.0289978478104,0.036,0.033
106,-0.80100184679,1.13132405281,-0.610505700111,-1.38218271732,1.06503009796,1.98183429241,1.60879063606,0.315330833197,0.34684920311,0.150830924511,0.018,0.039
107,-0.911352813244,-0.901728928089,-0.897311925888,0.898944854736,-0.00562022067606,1.87656390667,0.72204554081,-0.045025203377,0.310384333134,-0.0713970065117,0.033,0.068
108,-0.87056350708,-0.572405338287,-0.203958243132,-0.641153812408,-0.344611823559,0.964402496815,-0.679711282253,-0.55524533987,0.254891812801,-0.13967192173,0.033,0.036
109,-0.858643293381,-0.98974686861,-0.754736721516,-1.59653460979,-0.831117212772,0.87557053566,-0.675027370453,-0.551139831543,0.188477560878,-0.13713991642,0.037,0.018
110,-0.895947575569,-1.12731826305,0.538495719433,-0.158346325159,-1.10806441307,2.06612277031,0.771115899086,0.0403310470283,0.132556825876,-0.168033346534,0.036,0.033
111,-0.816136598587,1.14010500908,1.17480230331,-0.431944578886,-0.326251089573,2.82644939423,2.10940933228,0.629847705364,0.0358472801745,-0.0582045540214,0.031,0.033
112,-0.887516021729,-0.715273916721,0.491663455963,-0.161983072758,-0.701942205429,1.27726149559,0.115264803171,-0.636656939983,0.677539527416,1.59202933311,0.014,0.037
113,-0.87721568346,-1.03210556507,-1.55036580563,-0.916507065296,-0.519167900085,0.48016127944,-0.886520862579,-1.81021463871,4.37982988358,2.66781330109,0.029,0.036
114,-0.887769520283,-1.00060105324,0.765149950981,-0.350343585014,-0.816314637661,0.997632920742,1.66327369213,-0.024539411068,-0.517531991005,-0.442475408316,0.054,0.031
115,-0.879568099976,-1.24966859818,0.401319384575,-1.21455943584,-1.30578696728,0.208414405584,-0.3952498734,-1.45507729053,2.41600060463,-0.130425333977,0.044,0.014
116,-0.776010513306,1.6586856842,-0.476552724838,-0.876550793648,-0.770584881306,1.2867743969,1.21341383457,-0.277018994093,1.00010120869,1.9469076395,0.021,0.029
117,-0.918037235737,-1.24733817577,0.00787182245404,0.318827450275,0.00855148490518,0.454399913549,-0.0774307996035,-0.891680538654,0.142840310931,0.0226559601724,0.028,0.054
118,-0.90770816803,-1.27859795094,-0.117905341089,-0.117798760533,-0.306791752577,0.403574794531,0.78917992115,-0.976140797138,1.41819393635,-0.00114956311882,0.04,0.044
119,-0.796807527542,1.1510014534,-0.171514973044,-1.36331915855,-0.713668882847,1.84877455235,-1.202932477,-1.76330518723,4.96935606003,-2.5332570076,0.042,0.021
120,-0.873686254025,-0.954675257206,-0.0885276347399,-2.08639168739,1.41914880276,0.358305692673,0.306916683912,-1.22038388252,2.19090938568,-0.468128234148,0.044,0.028
121,-0.87562507391,-0.539216399193,-0.00315067009069,-0.980212271214,0.806866466999,-0.289861291647,-0.30254098773,-1.59477031231,1.30751180649,2.77767109871,0.034,0.04
122,-0.904264211655,-1.22654378414,-0.452032327652,-0.326195567846,-0.368036240339,0.456559479237,-0.474511086941,-2.06748700142,3.14663147926,-0.947495043278,0.04,0.042
123,-0.845379769802,0.102545186877,-0.858373165131,-0.813121020794,0.53692740202,0.998986780643,2.16240358353,-0.526705622673,1.12677335739,0.303022861481,0.026,0.044
124,-0.88219422102,-1.20499324799,-1.07588744164,-0.84992480278,-0.569876968861,1.26046466827,1.41769778728,-0.789582669735,1.35557067394,-0.867461442947,0.025,0.034
125,-0.804637014866,1.55904769897,0.585637688637,-0.943401873112,0.994183301926,1.06472361088,0.54606705904,-0.951659917831,2.15104222298,1.6205265522,0.039,0.04
126,-0.798872351646,0.909207463264,-0.653793632984,-1.49263906479,-0.111235417426,0.935790240765,0.672245800495,-1.03226399422,2.20937466621,2.42368340492,0.021,0.026
127,-0.790018379688,0.984466731548,-1.37432765961,-1.36415541172,-0.835817813873,0.91845959425,-0.599861502647,-1.67684447765,3.03330302238,2.10537838936,0.045,0.025
128,-0.825709998608,1.15900552273,0.907522201538,0.204493746161,-0.932955563068,1.52549171448,0.687319159508,-0.995190739632,2.00543141365,3.97908425331,0.02,0.039
129,-0.817639291286,0.840378940105,1.08511769772,-0.73514598608,-1.07779240608,2.01985430717,1.71434128284,-1.03858482838,3.80793452263,3.7195353508,0.057,0.021
130,-0.816714406013,0.904917776585,-1.08554494381,-0.506929516792,-0.0367115400732,0.364779859781,0.607841253281,-1.11651396751,1.1400898695,1.5018491745,0.023,0.045
131,-0.802957177162,0.71583211422,-0.395052492619,-1.68466746807,-0.248581215739,0.313936889172,0.742616593838,-1.08474898338,0.693464934826,0.462091624737,0.019,0.02
132,-0.923642277718,-1.24232411385,0.8914026618,-1.9939314127,4.77479124069,-0.189248427749,0.531887173653,-1.74429011345,1.88594543934,-1.31730544567,0.041,0.057
133,-0.813509047031,0.80865585804,0.0453643351793,-0.960999846458,-1.02210915089,1.77389967442,0.356454968452,-0.728107094765,1.91310489178,0.164448454976,0.031,0.023
134,-0.769919872284,1.18460977077,-1.33693599701,-1.51890659332,-1.08141767979,0.41990467906,2.02297019958,-0.684239387512,0.381129056215,-0.0652008131146,0.028,0.019
135,-0.838388741016,1.39555501938,2.27485609055,0.569815576077,-0.69280153513,0.758092164993,-0.405971467495,-1.59357750416,1.39785254002,0.0568746216595,0.029,0.041
136,-0.886790037155,-1.30078744888,-0.5954002738,-1.05732584,-0.273765653372,0.347653120756,0.603489160538,-0.763163089752,1.12723565102,0.481383800507,0.021,0.031
137,-0.880788087845,-1.00102174282,0.102537848055,-1.59629309177,0.705344080925,1.02231407166,1.49305689335,-0.278737127781,1.44373643398,-0.615736484528,0.034,0.028
138,-0.771086513996,1.88757240772,-0.110895857215,-1.08657836914,-0.231271371245,0.529965639114,0.347563356161,-0.575201809406,2.15615820885,0.485517531633,0.035,0.029
139,-0.789634287357,1.38495182991,0.751412451267,-2.14228701591,1.21400284767,-0.584060251713,-0.211741730571,-0.887640416622,1.42873191833,-0.922328054905,0.037,0.021
140,-0.796396672726,1.3583176136,-0.154393345118,-0.799127995968,-0.25484636426,0.923375308514,0.150225669146,-0.881371021271,3.00187444687,-3.03974962234,0.049,0.034
141,-0.822161734104,0.774409294128,0.13750885427,-0.278795957565,-0.849196612835,0.323489516973,0.685991406441,-0.105327233672,0.757618010044,-0.513307332993,0.025,0.035
142,-0.828320086002,1.25209796429,2.28570222855,-1.23118579388,2.05282831192,0.755940198898,0.774159371853,0.032813500613,0.0881092771888,-0.494774281979,0.024,0.037
143,-0.808477938175,1.3149958849,-0.934917390347,-0.731022953987,0.797487199306,0.565717637539,-0.343419671059,-1.40378475189,3.15073227882,-2.65246701241,0.03,0.049
144,-0.814224660397,0.599392354488,-0.0978171601892,-1.21601140499,-0.408027112484,0.452157944441,0.487567722797,-0.783718764782,1.46121490002,-0.663079023361,0.031,0.025
145,-0.860063076019,-1.01301860809,-1.21376538277,-1.14720356464,-1.14347183704,0.109775535762,0.914932668209,-0.880517840385,1.52816855907,-1.61750507355,0.018,0.024
146,-0.859703123569,-0.657085895538,-0.781998157501,-1.11703836918,-0.373096853495,0.00800650753081,0.0551030859351,-0.484132945538,0.613389313221,0.239125862718,0.021,0.03
147,-0.88214713335,-1.2746437788,-0.594938755035,-1.24171411991,0.0761501118541,-0.219626635313,0.840886831284,-0.144820019603,0.151616171002,0.30658069253,0.045,0.031
148,-0.755536198616,1.7955737114,-0.517084777355,-1.19651019573,-1.3443710804,0.226036459208,1.38294816017,-0.0213872659951,-0.0539812743664,0.165056928992,0.037,0.018
149,-0.859131813049,-0.952987551689,-0.143936693668,-1.67659449577,0.0446953177452,0.899724900723,3.50354814529,0.470992147923,0.0128528652713,-0.183868959546,0.032,0.021
150,-0.881158232689,-0.384961873293,0.994530141354,-0.496694386005,1.00505816936,0.300812840462,1.32353365421,-0.506140351295,-0.520608782768,-0.54852604866,0.039,0.045
151,-0.923947572708,-1.35074138641,2.14244818687,0.270701378584,-0.566699385643,0.461397081614,1.70245921612,-0.612814486027,0.282928436995,-0.806672751904,0.02,0.037
152,-0.889105916023,-1.28155195713,0.0301017630845,-0.83845102787,-0.196283370256,0.297272056341,2.07061696053,-0.156301513314,-0.179421782494,-0.256563663483,0.03,0.032
153,-0.836470484734,0.589654564857,0.930393874645,-0.749993681908,0.808398127556,0.202108755708,2.05902791023,-0.163543984294,-0.210433885455,-0.221024751663,0.017,0.039
154,-0.790964245796,1.09908103943,0.0274086054415,-1.06169784069,-1.11275947094,-0.62885850668,0.145975068212,-1.14009511471,0.473903805017,0.0921998098493,0.037,0.02
155,-0.882265806198,-1.18908989429,-0.363317221403,-0.596562206745,-1.04947054386,0.116475410759,1.03878855705,-0.920012414455,0.61506998539,-1.26743137836,0.051,0.03
156,-0.861490488052,-0.902404606342,0.346490591764,-1.4787530899,-0.495884656906,0.680610179901,2.52075171471,-0.113012097776,-0.0784380584955,-0.368798792362,0.042,0.017
157,-0.864365041256,-0.476720362902,-0.24919514358,-1.09252893925,0.590353369713,0.0298585668206,0.735007464886,-0.751385390759,0.726502299309,1.78599822521,0.028,0.037
158,-0.907985806465,-1.27464640141,-0.342822879553,0.192533224821,-0.190382048488,-0.324546486139,1.26462578773,-0.515877187252,-0.262715816498,-0.275067716837,0.013,0.051
159,-0.806346356869,1.16035091877,-0.335600852966,-0.402436673641,-0.125055447221,0.474357575178,1.78529632092,0.14885251224,-0.154828339815,0.0365487262607,0.043,0.042
