site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840480290059,1,10,20121221T0100-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121223T0100-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121229T0100-0600,42401,60,0,0,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121219T0100-0600,42401,60,0,.5,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121226T0100-0600,42401,60,0,5.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121228T0100-0600,42401,60,0,1,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121230T0100-0600,42401,60,0,.8,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121220T0100-0600,42401,60,0,2,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121224T0100-0600,42401,60,0,1.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121222T0100-0600,42401,60,0,.9,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121218T0100-0600,42401,60,0,.5,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121227T0100-0600,42401,60,0,2.5,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121231T0100-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121225T0100-0600,42401,60,0,1.3,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121221T0200-0600,42401,60,0,.9,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121223T0200-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121229T0200-0600,42401,60,0,.1,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121219T0200-0600,42401,60,0,.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121226T0200-0600,42401,60,0,3.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121228T0200-0600,42401,60,0,1,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121230T0200-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121224T0200-0600,42401,60,0,1.2,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121222T0200-0600,42401,60,0,.9,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121218T0200-0600,42401,60,0,.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121227T0200-0600,42401,60,0,1.5,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121231T0200-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121225T0200-0600,42401,60,0,1,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121221T0300-0600,42401,60,0,.7,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
840480290059,1,10,20121223T0300-0600,42401,60,0,.6,008,0,1,29.275381,-98.311692,WGS84,151,100,1,.4,,
