,42401_0069,42603_0069,42603_0075,42603_0087,43205_0069,43206_0069,43218_0069,43233_0069,43802_0069,43803_0069,43804_0069,43811_0069,43814_0069,43815_0069,43817_0069,43818_0069,43819_0069,43820_0069,43824_0069,43826_0069,43829_0069,43830_0069,43831_0069,43843_0069,43860_0069,44201_0069,44201_0075,44201_0087,45109_0069,45201_0069,45202_0069,45203_0069,45204_0069,45207_0069,45208_0069,45220_0069,45801_0069,61103_0069,61103_0075,61103_0087,61104_0069,61104_0075,61104_0087,63301_0069,68105_0050,68105_0069,68108_0050,68108_0069,88101_0050,88101_0069
11,0.818181818182,19.9047619048,22.619047619,7.4,2.27045454545,5.72272727273,0.472727272727,0.206363636364,0.07,0.01,0.0945833333333,0.318333333333,0.01,0.01,0.0525,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.052,0.052,1.67590909091,1.40227272727,3.96181818182,0.482272727273,0.603636363636,0.358181818182,1.30818181818,0.239545454545,0.03,6.42916666667,5.14166666667,3.3375,158.208333333,237.791666667,145.308333333,0.0,19.35,20.8,757.0,750.0,8.1,10.9
12,1.375,26.875,24.5833333333,10.6083333333,2.70318181818,2.38181818182,0.518181818182,0.231363636364,0.0633333333333,0.01,0.0991666666667,0.3225,0.01,0.01,0.0516666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.05,0.033,0.065,2.20909090909,1.76636363636,5.96454545455,0.628181818182,0.806363636364,0.306818181818,1.20863636364,0.137272727273,0.03,4.94583333333,4.95,5.33333333333,149.416666667,150.708333333,148.229166667,0.0,19.8,21.6,753.5,751.0,16.7,12.0
13,0.809523809524,32.1666666667,23.625,8.075,1.37363636364,3.69545454545,0.586363636364,0.210909090909,0.0566666666667,0.01,0.10375,0.326666666667,0.01,0.01,0.0508333333333,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.064,0.049,0.063,1.68227272727,1.43181818182,3.93045454545,0.526818181818,0.603636363636,0.673636363636,0.941363636364,0.145,0.03,5.49583333333,4.9375,5.25416666667,136.791666667,150.833333333,172.716666667,0.0,5.55,13.3,756.0,749.0,20.6,21.4
14,0.833333333333,34.4166666667,17.9583333333,7.69166666667,0.887826086957,2.59565217391,0.526086956522,0.241739130435,0.0558333333333,0.01,0.1025,0.33,0.01,0.01,0.0575,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.041,0.052,0.061,2.23086956522,1.44304347826,5.45,0.704782608696,0.863913043478,0.230434782609,0.818695652174,0.116086956522,0.03,3.225,5.38333333333,7.4125,210.208333333,165.083333333,134.945833333,0.0,9.9,15.6,761.0,751.0,19.4,18.8
15,0.863636363636,36.0952380952,27.4285714286,6.13333333333,1.05304347826,3.56956521739,0.521739130435,0.215217391304,0.055,0.01,0.10125,0.333333333333,0.01,0.01,0.0641666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.046,0.063,0.05,1.89826086957,1.4252173913,5.37,0.529565217391,0.76347826087,0.341739130435,0.894347826087,0.0339130434783,0.03,4.59166666667,6.575,5.9125,150.0,148.75,170.804166667,0.0,10.2,15.1,760.5,755.0,13.85,15.0
16,1.54166666667,27.375,20.0833333333,6.84166666667,1.24565217391,3.68695652174,0.417391304348,0.163043478261,0.0541666666667,0.01,0.1,0.336666666667,0.01,0.01,0.0708333333333,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.055,0.061,0.052,1.21652173913,1.24391304348,4.26695652174,0.343913043478,0.490869565217,0.73,1.01,0.0321739130435,0.03,6.1,4.09166666667,6.30833333333,159.125,130.208333333,161.345833333,0.0,19.1,14.8,749.0,743.0,10.6,20.1
17,0.869565217391,22.1304347826,15.9583333333,6.5375,0.80652173913,3.06086956522,0.613043478261,0.270869565217,0.0533333333333,0.01,0.09875,0.34,0.01,0.01,0.0775,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.032,0.05,0.062,2.51391304348,1.65782608696,5.2952173913,0.774347826087,1.00782608696,0.795652173913,1.2252173913,0.0595652173913,0.03,4.76086956522,4.4875,4.33333333333,116.565217391,179.875,210.104166667,0.0,20.05,23.7,752.0,741.0,10.0,6.8
18,0.818181818182,22.7619047619,16.5714285714,6.4619047619,0.9605,3.545,0.755,0.4045,0.0525,0.01,0.0975,0.343333333333,0.01,0.01,0.0841666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.047,0.056,0.051,3.843,2.2105,8.6885,1.2165,1.595,0.4865,1.514,0.0785,0.03,5.60416666667,3.78333333333,4.30833333333,176.458333333,151.166666667,132.933333333,0.0,19.3,23.1,751.0,757.0,6.2,10.0
19,1.20833333333,19.8260869565,22.5416666667,7.95217391304,1.73476190476,2.2,0.942857142857,0.570476190476,0.0516666666667,0.01,0.09625,0.346666666667,0.01,0.01,0.0908333333333,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.041,0.052,0.063,5.05571428571,2.79523809524,13.1704761905,1.53476190476,1.89238095238,0.619523809524,1.47904761905,0.341428571429,0.03,3.69166666667,4.89166666667,3.25909090909,144.208333333,178.916666667,164.795454545,0.0,20.55,22.4,750.0,758.0,10.7,11.8
20,1.20833333333,20.75,20.3333333333,9.225,2.72636363636,3.92272727273,0.713636363636,0.412727272727,0.0391666666667,0.01,0.0933333333333,0.346666666667,0.01,0.01,0.0825,0.01,0.01,0.01,0.0508333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.041,0.056,0.05675,3.09590909091,2.01636363636,7.40272727273,0.954090909091,1.15363636364,0.505,2.03909090909,0.0654545454545,0.03,3.68333333333,4.30416666667,3.8875,110.0,135.458333333,234.4875,0.0,22.25,9.3,758.5,750.0,10.7,11.5
21,1.5,32.9166666667,15.6666666667,9.62083333333,1.625,3.19545454545,0.718181818182,0.394545454545,0.0433333333333,0.01,0.09,0.336666666667,0.01,0.01,0.0783333333333,0.01,0.01,0.01,0.0916666666667,0.01,0.02,0.02,0.02,0.01,0.01,0.043,0.056,0.0505,5.89090909091,2.10181818182,8.99454545455,1.73090909091,1.92318181818,0.511363636364,1.21590909091,0.0622727272727,0.03,6.27083333333,4.45,5.13333333333,159.083333333,162.041666667,104.183333333,0.0,21.9,8.7,756.5,750.0,18.75,12.1
22,1.27272727273,28.3333333333,25.4285714286,7.87142857143,2.17952380952,3.7,0.757142857143,0.463333333333,0.0475,0.01,0.0866666666667,0.326666666667,0.01,0.01,0.0741666666667,0.01,0.01,0.01,0.1325,0.01,0.02,0.02,0.02,0.01,0.01,0.043,0.045,0.04425,3.71761904762,2.40476190476,9.80333333333,1.16761904762,1.36428571429,0.501904761905,1.30047619048,0.052380952381,0.03,5.60833333333,3.7375,4.775,191.875,168.0,184.404166667,0.0,20.65,6.1,748.5,746.0,17.9,10.9
23,0.708333333333,15.5833333333,18.7916666667,7.56666666667,1.6,3.16818181818,0.640909090909,0.325909090909,0.0516666666667,0.01,0.0833333333333,0.316666666667,0.01,0.01,0.07,0.01,0.01,0.01,0.173333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.039,0.048,0.038,4.50590909091,1.66863636364,6.85318181818,1.29727272727,1.46590909091,0.343636363636,1.22090909091,0.00681818181818,0.03,3.60416666667,4.39166666667,4.7,179.166666667,222.541666667,193.675,0.0,22.6,5.1,754.0,747.0,18.8,14.3
24,0.916666666667,30.4166666667,20.7916666667,7.0125,0.735,1.55,0.3,0.07,0.0558333333333,0.01,0.08,0.306666666667,0.01,0.01,0.0658333333333,0.01,0.01,0.01,0.214166666667,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.042,0.055,1.0,0.745,2.645,0.495,0.33,0.19,0.035,0.03,0.03,3.4625,3.47083333333,5.65833333333,145.333333333,136.583333333,169.775,0.0,22.0,11.7,755.5,746.0,11.25,8.1
25,0.909090909091,44.0952380952,15.4285714286,11.39,1.45428571429,2.31428571429,0.8,0.497142857143,0.06,0.01,0.0766666666667,0.296666666667,0.01,0.01,0.0616666666667,0.01,0.01,0.01,0.255,0.01,0.02,0.02,0.02,0.01,0.01,0.046,0.05,0.062,2.78428571429,1.84,9.69285714286,1.06714285714,1.26857142857,0.49,1.77857142857,0.0842857142857,0.03,6.15,4.525,3.60416666667,170.958333333,169.625,183.716666667,0.0,14.45,12.2,753.0,747.0,11.5,10.4
26,1.125,43.7777777778,16.4583333333,10.4454545455,1.19214285714,5.41428571429,0.664285714286,0.495714285714,0.0775,0.01,0.075,0.288333333333,0.0108333333333,0.01,0.0691666666667,0.01,0.01,0.01,0.214166666667,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.056,0.062,4.66,2.02071428571,10.4935714286,1.41714285714,1.70571428571,0.500714285714,1.25785714286,0.0721428571429,0.03,3.43076923077,3.66666666667,5.94285714286,168.230769231,88.1666666667,228.028571429,0.0,14.6,27.8,750.0,747.0,11.45,9.5
27,1.41666666667,25.5,24.9166666667,9.50090909091,1.975,3.24166666667,0.583333333333,0.2,0.075,0.01,0.0733333333333,0.276666666667,0.0116666666667,0.01,0.0766666666667,0.01,0.01,0.01,0.173333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.052,0.064,3.0275,1.51583333333,5.04916666667,0.8975,0.991666666667,0.475833333333,1.155,0.00833333333333,0.03,4.54038461539,4.95555555555,5.1521978022,127.258241758,103.472222222,196.087362638,0.0,13.15,27.8,750.5,759.0,10.95,11.2
28,0.875,39.4583333333,25.2083333333,8.55636363636,1.26,4.90454545455,0.636363636364,0.291363636364,0.0725,0.01,0.0716666666667,0.265,0.0125,0.01,0.0841666666667,0.01,0.01,0.01,0.1325,0.01,0.02,0.02,0.02,0.01,0.01,0.052,0.069,0.051,3.39863636364,1.76545454545,5.65681818182,0.994545454545,1.19136363636,0.470909090909,1.315,0.1,0.03,5.65,6.24444444444,4.36153846154,86.2857142857,118.777777778,164.146153846,0.0,21.75,19.6333333333,752.5,759.333333333,17.75,19.0
29,0.727272727273,20.380952381,16.1904761905,7.61181818182,1.557,1.67,0.61,0.35,0.07,0.01,0.07,0.253333333333,0.0133333333333,0.01,0.0916666666667,0.01,0.01,0.01,0.0916666666667,0.01,0.02,0.02,0.02,0.01,0.01,0.041,0.061,0.048,5.691,1.957,6.698,1.602,1.815,0.578,1.072,0.062,0.03,6.39166666667,4.29166666667,4.5125,149.958333333,222.583333333,146.608333333,0.0,22.1,11.4666666667,758.0,759.666666667,12.4,26.8
30,1.0,39.0,26.125,6.66727272727,1.541375,1.929375,0.615,0.346,0.0675,0.01,0.0683333333333,0.241666666667,0.0141666666667,0.01,0.0991666666667,0.01,0.01,0.01,0.0508333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.048,0.052,0.101,5.3804375,1.9493125,6.7728125,1.527125,1.728875,0.6275,1.127375,0.1074375,0.03,6.79166666667,6.175,3.8875,139.5,125.083333333,196.204166667,0.0,29.9,3.3,749.0,760.0,18.2,34.6
31,1.33333333333,36.1666666667,16.9166666667,5.72272727273,1.52575,2.18875,0.62,0.342,0.065,0.01,0.0666666666667,0.23,0.015,0.01,0.106666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.049,0.063,5.069875,1.941625,6.847625,1.45225,1.64275,0.677,1.18275,0.152875,0.03,4.19166666667,4.225,3.89375,131.583333333,202.583333333,170.821648551,0.0,29.9,2.75,749.0,754.0,18.2,34.55
32,1.04545454545,52.4285714286,15.4285714286,4.77818181818,1.510125,2.448125,0.625,0.338,0.0475,0.01,0.0683333333333,0.229166666667,0.0141666666667,0.01,0.105833333333,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.039,0.062,0.058,4.7593125,1.9339375,6.9224375,1.377375,1.556625,0.7265,1.238125,0.1983125,0.03,3.95416666667,4.74166666667,3.9,168.083333333,171.583333333,145.439130435,0.0,29.9,2.2,749.0,748.0,18.2,34.5
33,0.791666666667,21.6666666667,14.875,3.83363636364,1.4945,2.7075,0.63,0.334,0.04,0.01,0.0758333333333,0.246666666667,0.0133333333333,0.01,0.0891666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.038,0.072,0.052,4.44875,1.92625,6.99725,1.3025,1.4705,0.776,1.2935,0.24375,0.03,4.23333333333,4.61666666667,5.09166666667,176.625,205.291666667,181.8875,0.0,29.9,24.4,749.0,748.0,18.2,33.9
34,1.41666666667,43.2916666667,19.0,2.88909090909,1.478875,2.966875,0.635,0.33,0.0325,0.01,0.0833333333333,0.264166666667,0.0125,0.01,0.0725,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.048,0.065,0.074,4.1381875,1.9185625,7.0720625,1.227625,1.384375,0.8255,1.348875,0.2891875,0.03,4.0375,3.9,3.11666666667,126.5,130.25,136.979166667,0.0,29.9,11.0,749.0,747.0,18.2,34.3
35,1.375,26.625,24.9583333333,1.94454545455,1.46325,3.22625,0.64,0.326,0.025,0.01,0.0908333333333,0.281666666667,0.0116666666667,0.01,0.0558333333333,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.068,0.064,0.068,3.827625,1.910875,7.146875,1.15275,1.29825,0.875,1.40425,0.334625,0.03,5.4875,5.61666666667,5.0,142.0,117.875,184.1,0.0,29.9,10.0,749.0,756.0,18.2,8.1
36,0.954545454545,21.0,14.7619047619,1.0,1.447625,3.485625,0.645,0.322,0.0175,0.01,0.0983333333333,0.299166666667,0.0108333333333,0.01,0.0391666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.036,0.076,0.061,3.5170625,1.9031875,7.2216875,1.077875,1.212125,0.9245,1.459625,0.3800625,0.03,5.14583333333,6.15833333333,4.24166666667,214.25,214.0,186.033333333,0.0,29.9,3.4,749.0,744.0,18.2,10.0
37,1.2380952381,23.2,20.4166666667,7.60833333333,1.432,3.745,0.65,0.318,0.01,0.01,0.105833333333,0.316666666667,0.01,0.01,0.0225,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.037,0.078,0.057,3.2065,1.8955,7.2965,1.003,1.126,0.974,1.515,0.4255,0.03,7.075,5.89166666667,3.84166666667,161.458333333,153.416666667,156.825,0.0,29.9,24.6,749.0,743.0,18.2,9.2
38,0.916666666667,22.7916666667,18.2916666667,13.025,0.9925,2.845,0.625,0.3045,0.01,0.01,0.105,0.3275,0.01,0.01,0.01,0.01,0.01,0.01,0.160833333333,0.01,0.02,0.02,0.02,0.01,0.01,0.031,0.088,0.063,3.921,1.8475,6.6565,1.14,1.3285,0.362,1.2345,0.1885,0.03,5.75416666667,2.65833333333,3.90416666667,122.5,126.208333333,148.833333333,0.0,29.9,26.4,749.0,754.0,18.2,9.1
39,0.681818181818,21.8571428571,20.0476190476,11.9666666667,0.820909090909,2.59090909091,0.927272727273,0.529545454545,0.01,0.0108333333333,0.0991666666667,0.334166666667,0.01,0.01,0.01,0.01,0.01,0.01,0.311666666667,0.01,0.02,0.02,0.02,0.01,0.01,0.054,0.094,0.047,5.53090909091,2.52681818182,10.0777272727,1.64181818182,1.94045454545,0.595454545455,1.33772727273,0.0909090909091,0.03,5.0375,4.1875,4.83333333333,188.875,111.458333333,145.320833333,0.0,29.9,20.95,749.0,754.5,18.2,8.15
40,0.75,42.75,21.625,10.1894736842,0.828181818182,4.32727272727,0.740909090909,0.375,0.01,0.0116666666667,0.0933333333333,0.340833333333,0.01,0.01,0.01,0.01,0.01,0.01,0.4625,0.01,0.02,0.02,0.02,0.01,0.01,0.042,0.077,0.036,3.75590909091,2.20272727273,5.745,1.10681818182,1.29318181818,0.637272727273,2.31090909091,0.207727272727,0.03,5.0125,4.29583333333,4.05416666667,198.208333333,133.458333333,153.716666667,0.0,29.9,15.5,749.0,755.0,18.2,7.2
41,1.45833333333,32.0416666667,21.4166666667,10.6208333333,0.641428571429,3.82380952381,0.766666666667,0.388571428571,0.01,0.0125,0.0875,0.3475,0.01,0.01,0.01,0.01,0.01,0.01,0.613333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.044,0.083,0.053,6.07476190476,2.03619047619,10.1038095238,1.74952380952,1.82095238095,0.547142857143,1.23142857143,0.0890476190476,0.03,4.50416666667,3.4625,4.47916666667,161.916666667,97.2083333333,181.233333333,0.0,29.9,10.05,749.0,755.5,18.2,6.25
42,1.0,17.9583333333,22.625,8.25833333333,0.895909090909,2.7,0.736363636364,0.412619047619,0.01,0.0133333333333,0.0816666666667,0.354166666667,0.01,0.01,0.01,0.01,0.01,0.01,0.764166666667,0.01,0.02,0.02,0.02,0.01,0.01,0.039,0.089,0.068,4.83952380952,2.07904761905,9.12119047618,1.41761904762,1.52095238095,0.501190476191,1.20452380952,0.210238095238,0.03,4.67083333333,5.15833333333,3.90416666667,162.916666667,162.375,142.495833333,0.0,29.9,4.6,749.0,756.0,18.2,5.3
43,1.54545454545,23.2380952381,33.0952380952,8.44285714286,0.610952380952,3.74761904762,0.647619047619,0.436666666667,0.01,0.0141666666667,0.0758333333333,0.360833333333,0.01,0.01,0.01,0.01,0.01,0.01,0.915,0.01,0.02,0.02,0.02,0.01,0.01,0.045,0.075,0.057,3.60428571429,2.1219047619,8.13857142857,1.08571428571,1.22095238095,0.455238095238,1.17761904762,0.331428571429,0.03,4.1625,5.22916666667,4.37916666667,155.25,197.541666667,140.645833333,0.0,29.9,3.6,749.0,747.0,18.2,6.4
44,0.833333333333,37.4583333333,20.4583333333,7.02083333333,0.74,4.41363636364,0.718181818182,0.249090909091,0.01,0.015,0.0716666666667,0.363333333333,0.01,0.01,0.01,0.01,0.01,0.01,0.764166666667,0.01,0.02,0.02,0.02,0.01,0.01,0.057,0.071,0.04,3.69181818182,1.53863636364,6.16,1.04818181818,1.20909090909,0.292727272727,1.12863636364,0.0459090909091,0.03,3.9625,6.35,3.07083333333,190.0,151.5,190.154166667,0.0,29.9,26.7,749.0,752.0,18.2,5.3
45,0.818181818182,27.0,17.4166666667,7.85833333333,0.931818181818,5.40454545455,0.590909090909,0.293636363636,0.01,0.0141666666667,0.0683333333333,0.359166666667,0.01,0.01,0.0108333333333,0.01,0.01,0.01,0.613333333333,0.01,0.02,0.02,0.02,0.01,0.01,0.041,0.104,0.065,2.76454545455,1.81909090909,7.785,0.851363636364,1.09227272727,0.536363636364,1.29181818182,0.166818181818,0.03,7.3125,5.7625,4.82916666667,144.541666667,118.833333333,105.175,0.0,29.9,26.4,749.0,753.0,18.2,6.3
46,1.0,47.3529411765,29.4285714286,7.56666666667,0.904090909091,4.31818181818,0.727272727273,0.207727272727,0.01,0.0133333333333,0.065,0.355,0.01,0.01,0.0116666666667,0.01,0.01,0.01,0.4625,0.01,0.02,0.02,0.02,0.01,0.01,0.034,0.094,0.04,1.87772727273,1.575,4.42772727273,0.654545454545,0.769545454545,0.737272727273,1.53590909091,0.133636363636,0.03,4.98333333333,5.84166666667,5.375,101.333333333,134.833333333,152.175,0.0,29.9,14.8,749.0,749.0,18.2,12.7
47,1.29166666667,25.4166666667,21.7916666667,4.4875,0.865909090909,4.02272727273,0.690909090909,0.285909090909,0.01,0.0125,0.0616666666667,0.350833333333,0.01,0.01,0.0125,0.01,0.01,0.01,0.311666666667,0.01,0.02,0.02,0.02,0.01,0.01,0.049,0.06,0.055,3.14727272727,1.76227272727,6.31090909091,0.987272727273,1.03,0.223636363636,1.22227272727,0.015,0.03,6.02083333333,6.125,3.96363636364,145.75,162.625,151.318181818,0.0,29.9,24.1,749.0,746.0,18.2,13.4
48,0.916666666667,17.0833333333,20.4166666667,7.09583333333,0.725,2.99090909091,0.709090909091,0.475454545455,0.01,0.0116666666667,0.0583333333333,0.346666666667,0.01,0.01,0.0133333333333,0.01,0.01,0.01,0.160833333333,0.01,0.02,0.02,0.02,0.01,0.01,0.03,0.099,0.064,3.47772727273,2.37454545455,8.25772727273,1.115,1.36454545455,0.194545454545,1.57,0.0109090909091,0.03,3.8,7.43333333333,5.475,155.458333333,167.458333333,161.3125,0.0,29.9,23.1,749.0,747.0,18.2,9.0
49,1.25,19.25,30.3333333333,7.32083333333,0.622727272727,1.36363636364,0.309090909091,0.331363636364,0.01,0.0108333333333,0.055,0.3425,0.01,0.01,0.0141666666667,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.031,0.061,0.063,2.53772727273,2.01863636364,7.38681818182,0.913636363636,1.10136363636,0.208636363636,1.40181818182,0.0109090909091,0.03,4.52083333333,4.15,4.20833333333,111.625,128.541666667,155.15,0.0,29.9,9.6,749.0,747.0,18.2,11.8
50,1.13636363636,37.5714285714,14.1904761905,9.08571428571,0.742380952381,1.44761904762,0.304761904762,0.218095238095,0.0241666666667,0.01,0.0583333333333,0.336666666667,0.01,0.01,0.015,0.01,0.01,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0.045,0.078,0.059,0.91380952381,1.13333333333,3.2880952381,0.347619047619,0.437619047619,0.168095238095,0.806666666667,0.00380952380952,0.03,6.725,4.91666666667,5.84583333333,179.083333333,174.25,154.8125,0.0,29.9,23.8,749.0,745.0,18.2,8.2
