site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840480290052,0,10,20121026T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120217T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,
840480290052,0,10,20120831T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120331T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120127T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120209T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20121023T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120712T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120409T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,9
840480290052,0,10,20120125T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,
840480290052,0,10,20120204T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,
840480290052,0,10,20121021T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120718T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120505T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,9
840480290052,0,10,20120908T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120227T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120211T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120517T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,9
840480290052,0,10,20120321T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20121229T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120423T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,
840480290052,0,10,20120526T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,9
840480290052,0,10,20121006T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120801T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120304T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,
840480290052,0,10,20120319T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
840480290052,0,10,20120921T0100-0600,63301,60,0,0,025,0,1,29.632058,-98.564936,WGS84,311,011,1,.01,,V
