site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840480290060,0,10,20150217T0000-0600,81102,1440,0,8,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150217T0000-0600,81102,1440,0,10,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150130T0000-0600,81102,1440,0,17,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150130T0000-0600,81102,1440,0,12,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150729T0000-0600,81102,1440,0,38,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150729T0000-0600,81102,1440,0,39,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150424T0000-0600,81102,1440,0,30,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150424T0000-0600,81102,1440,0,18,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150927T0000-0600,81102,1440,0,24,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150927T0000-0600,81102,1440,0,18,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150611T0000-0600,81102,1440,0,19,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150611T0000-0600,81102,1440,0,7,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20151027T0000-0600,81102,1440,0,18,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20151027T0000-0600,81102,1440,0,15,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150810T0000-0600,81102,1440,0,19,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150810T0000-0600,81102,1440,0,29,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20151009T0000-0600,81102,1440,0,29,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20151009T0000-0600,81102,1440,0,30,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150331T0000-0600,81102,1440,0,23,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150331T0000-0600,81102,1440,0,22,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150211T0000-0600,81102,1440,0,22,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150211T0000-0600,81102,1440,0,24,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20151108T0000-0600,81102,1440,0,10,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20151108T0000-0600,81102,1440,0,7,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150816T0000-0600,81102,1440,0,20,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150816T0000-0600,81102,1440,0,19,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20151120T0000-0600,81102,1440,0,24,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20151120T0000-0600,81102,1440,0,25,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150106T0000-0600,81102,1440,0,25,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150106T0000-0600,81102,1440,0,16,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150822T0000-0600,81102,1440,0,19,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150822T0000-0600,81102,1440,0,19,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150307T0000-0600,81102,1440,0,19,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150307T0000-0600,81102,1440,0,13,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20151021T0000-0600,81102,1440,0,25,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20151021T0000-0600,81102,1440,0,23,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150301T0000-0600,81102,1440,0,4,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150301T0000-0600,81102,1440,0,1,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150205T0000-0600,81102,1440,0,10,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150205T0000-0600,81102,1440,0,1,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150717T0000-0600,81102,1440,0,22,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
840480290053,0,10,20150717T0000-0600,81102,1440,0,24,001,0,2,29.587741,-98.312512,WGS84,226,141,1,4,,
840480290060,0,10,20150118T0000-0600,81102,1440,0,15,001,0,1,29.422183,-98.505381,WGS84,210,141,1,4,,
